director_key,director_name
b6ffe9d44bbed8c06497856da0dd6ca8,Nicole Conn
e32e4577012bce88d752ec2bb5f62630,Olivia Newman
ac4531cb2a84d5d89437b76afcff68a7,Uduak-Obong Patrick
923ac6238d4f1081513dd32c1774a07e,Ari Folman
83533ee90cfad8e66a09087acd8cf759,Agnidev Chatterjee
0aac2604500bfdb53164fcf5a6f34e12,"Bo Burnham, Christopher Storer"
38870fe1c2662c17e5cb4df7b7fcf0af,Amy Schumer
068a0c5078e81c904bbf98d1fece5b40,Brian Klein
a82dcc57f034c2821bc18bd46bdba118,Hirotsugu Kawasaki
a66fa37c4858db8bd8eca99449c3f90f,Philip Marlatt
a74aa8e968e32abd0ed1e21ee44f20b4,Robbie Countryman
8d0320dfcda570c4e511b84f16b86327,"Raymie Muzquiz, Stu Livingston"
930d18781e96c676f1e84f33b4349301,Bruce McDonald
54d1110951edf7de6c4b79d312e06ff2,"Richard Finn, Tim Maltby"
1e56c7685cbe461f0dcaaee7a34cf5ff,"Vikas Bahl, Nitesh Tiwari"
9e5d38435101f6f4e237c860b0c63b76,Prabhakaran
fde14022caffef82d2aec3e6784ff4bb,Derek Hui
5c18332d1090eb0d7b54668c2116a543,"Robert Nixon, Fisher Stevens"
7ebe164f116f95f00a4414293c663d1f,"Yann Arthus-Bertrand, Michael Pitiot"
94033affff6e0cc00fe20fa8f639d488,Mayye Zayed
57de98a9d31cdbc1ea2b8b9afc44d2fd,Juan Zapata
613e731fbd00788b9a089c6dcdfd3461,Anindya Chatterjee
d5076bfab9850b832755da8ed3559d60,Rob Silvestri
6edd66c3887c0c1770b697e240cdcebe,Pablo Parés
c74d10914491e27d763615dcfa5f4ed2,Alejandro Doria
c272bf6d2fed9d7f30e80114b82d81ac,Mark Waters
1ff7fa37d1bb7e548e8cf0a15091d11a,Tony Leondis
fb1427c19fc715f5cd74924ec69140df,"Eric Darnell, Tom McGrath, Conrad Vernon"
e69f2bbb176d4925381cda0c5cf05771,Chris Jenkins
9832d1c733cbd004d2f8b4b385c03f6f,Ron Oliver
9302a2babd3389775afec66d3589a068,David Grossman
a424092b568d7c9b6b6862371876eac5,Genndy Tartakovsky
cad8c87b937a4a56ab1731eb7512cc78,Cal Brunker
ac235331319ef2904da995b9cd77aa14,Manjari Makijany
6916f37ffbc020e079709115b326fab9,"Josh Z. Weinstein, Joshua Z. Weinstein"
431fbf1a798c15f819b60047541bc92e,Wolfgang Petersen
1814fe9a623e16a161575c623cb69bc1,Bruce McCulloch
30846475549be47452028d517d7d4fcd,Gabriele Muccino
edc47783612bcf1b6bf907874bbcc881,John Patrick Shanley
d50bab74bd0885eb0d03b9737ec8b82e,Liv Ullmann
cde4349e2fda4a9ce1d5c09ecdf01f60,"Àlex Pastor, David Pastor"
a734950daaf7fcc1974c106e81b38649,Stacy Title
4813373e7e79c6ace27b1dbd5cb47454,Daniel Alfredson
43c566300224aeb893b470a5d1b5a1c2,Allan Ungar
375fd12b2afd6dda95ddc517bc248e66,Christian Duguay
52be43a14c58f16d76881d5d8977ec71,Fred Olen Ray
68cdd9f0102b180fc02c723117410d9c,James Wong
f972f99a93348d1b97d7c237eeb6521d,Alexandre Aja
de3e4c4f829e12cfa6bde168ac55acf0,Tim Blake Nelson
a8de28416718111e607a66d935760ef2,Mathieu Kassovitz
2fea32f2c3fe78d359d7592992fa42c3,"Adam B. Stein, Zach Lipovsky"
678683a51843599de7d4f4c9680d6e21,Imtiaz Ali
7d86a050508a0a7b18e55cd7bc91ebe3,Guo Jingming
c794e68789b9845c570154543fb61d05,Hark Tsui
e07ab953fb204e449f331f17da879310,Sydney Sibilia
ff5678cb67410d3c83525209a589ceba,Ahmed Siddiqui
03940018477afaf1d0826ddfa6ca8adc,Kelly Noonan
59fdb67d34230cd2520ee37f8dca4cf1,Barak Goodman
fcdc0ff6e623324bf492129db6047424,Tània Balló
e86bdccc21c462c37fa34c352408a4ba,Petra Costa
15be62800fb5a32dbdf17bf75b162f42,"Jon Carey, Adam Darke"
8a59dcb6bc2f6c6d8d3c7b67d8fa7316,Musthafa
795f9c93a13837c6a78ce3d0f7bed6b9,Sarthak Dasgupta
93310dbc52d1b06cdd57f4bf71e5be7d,Qaushiq Mukherjee
fabd7582bac2c0957efe90c1218ca294,Majid Majidi
79299be1e4d61dfec74f9ddbab6b86f2,Soudade Kaadan
d150ecf23c62ef2697eb1a348f63b146,Eylem Kaftan
b7964e143d7d4df45f42fb0fdfce0a3f,Prakash Jha
f1d536e05877d6b144da92bff24b0949,Nam Ron
457e67e4fcdfccfd60bcd6a0f00ec6d3,Johnson Esthappan
48dff74ef46f248b9792bcf3145724d9,Pavel Parkhomenko
38815b34dad4978e65c241fa7169fb4d,Anjum Shahzad
14614d8d31c928951189cd0902d54d2d,Victor Gatonye
a32c5e2c2d97177322f5689cec505050,B. Unnikrishnan
bb9f69ecebbf24419935bce1d862441c,Neslihan Yesilyurt
0637a9054e8039ce55baf3411320c7fb,Hasraf Dulull
7a4f03daa9e966ad1684f28240bfdd40,Martin Gorst
22b715f639fe29c12bb19f53f6af4249,Daniel McCabe
1507e21041f44de7c56b3e15af5f1385,"Anders Falck, Stinus Morell Vithner"
f76fc460600bd63f39022f736b5450c6,Megha Ramaswamy
682bbf41bd2f2cb7a607f7471eab4bdc,"Yılmaz Erdoğan, Ömer Faruk Sorak"
0088a8157696f273af0ff345d617b951,Murat Kepez
ac74309bd85f825952af7753139e027c,"Rémy Four, Julien War"
a1f8b2a48807d333fb5b920530c1461b,Theo Love
afe6faf5fe8e1708b92c0ac0804fc21a,Bert Marcus
52aaffbb915a53772b46f4742255aa91,"Lygia Barbosa da Silva, Eliane Brum"
a8a34e676a1b6927b606e06cbe6ff310,Julio Fernández Talamantes
450ac8ab098b03065b0e4ab10b118b97,Che Sandoval
2270ea0e7f7bf0267f61ca7e3a2be7a6,Pan Nalin
0cf4b6ba6c4a0eab3f21cfc095a28339,Duncan Skiles
d60f7012f93a8f65f4d801556bd190f0,Antonio Morabito
0582a555e5cf03a2056be00b88fbaed4,Saara Cantell
a9e48f52bd268b7eb8a12f67001a3aef,"Andy Caballero, Diego Corsini"
53aea1e2686784f9cb0d76683b5d2bc3,Katarina Launing
32e28ee87dbc858a4e1edfd7cc559dd6,Mathieu Auvray
4428292159634aac97d529d908413412,Kyzza Terrazas
504ff2312f45059c151e693d50ba840b,Mickey Fonseca
e9cb4c933375fb1b12f02309510f3aea,Manoj Beedha
33971ba07e3c5249021530fbf5ee08d9,Rich Ragsdale
54c7636ff988a67c61b810c1a8dcdacc,Prawal Raman
d8218ed28654fd1fc8e7623ca5c1d49f,Onur Ünlü
d8a3da3aa3e75d752df17889cefd460a,"Kiko Cruz Claverol, Patricia Font"
18296f4d80b22099ee75daff5c79cce6,August Jakobsson
992da445c48c155abe96b5b7bad8a6ce,Paul Serafini
83427732e9e4d7f8c3aabb1bf999c551,Rhiannon Bannenberg
c95e05bf100ab89f8e9daa6b1c09d2c1,K.S. Ravikumar
ca0d12ad984f069e83ee75f41523a1f9,Jason Priestley
91b82f3f42f14b0a521fd797e8a97047,"Jedd Wider, Todd Wider"
c9d08c1ec3a59bb314517b5bd61dc1b7,Sarah Holt
c89c93107310df1618e479ad226425d6,Sam Taplin
10bb6fb768fcaee466ea97bcc11f3f4b,Michael Radford
06dff9d630805c42ea05b2adec20a2f1,Harry Chaskin
6996eb032c537f7d23e604651fa8d58a,Michael Whitton
30d04569214e2d8a27fd7cc255921e12,Bryce Wagoner
266459f676b6cff491fca3f53ca8ae73,Joe Alves
0468bbc09d0260dc9abdbb64a865e51b,Tom Shadyac
a1ceeacd296f97efa92194d5e588944c,Mark Palansky
7ab034b02b35902d074d0eba077b32a9,Tim Johnson
7e2e5b5bf6931d54c56409a71f6f46b6,Satyajit Bhatkal
4db3d070e78dabff22019eec7c5127eb,Heber Cannon
8e434cd99e721a4f2acd5b56f50ba8ee,Ira Sachs
e96964b06a6f04b362566f778a6f662e,Jeffrey W. Byrd
2c07e4a8387b25c2e9e05e7cb24bdfa4,"Colin Strause, Greg Strause"
7cb50abeb4f03f7601a71002d715d842,David R. Ellis
99d9888d01ad20dd47cc054a2568f03a,Mark McQueen
447187c881eadbc35800d341445217d0,Ekachai Uekrongtham
f4dd8424729b323b3a3d61022c2cc733,Lev L. Spiro
9e14e11175c80a143d8d0bc89210a146,James Franco
0e72ebf2edf4b4d31f3ebf80c055f645,Andrew Bujalski
493299604ffe43cc2b9a5c4804c3ff4a,Sam Mendes
7acc54980b34456d07e5fe3d1fbde180,Lenny Abrahamson
3a25b1c125b7adbc9260b8b9c93f52af,Stephen Daldry
f5aa6f3e8908f3bbc27d8bf36a86b02b,Oren Peli
e133015f57464d9690d28c45ff5ae171,Fabrice Du Welz
c51f01606b0ea2a633ef27d688046528,Ludovic Bernard
90307a7cc656f77487ab62017fa822e5,Aditya Sarpotdar
8d3a407bb9bea62ada262de4289aa90e,"Andrew Lau Wai-keung, Alan Mak"
4d04a4f1a2339ae6b1be403628e91af6,Javier Colinas
4281c8a9d8feba93f10eb33c238bc953,Erwin van den Eshof
b1ed4b2caf7aacf355dbeae5590245a7,Phil Sgriccia
3becec97099d895caca8a48b434f01ba,Swapnaneel Jayakar
ff323dcaad547bc691440546673dbba2,Aanand Rai
d9ef958a9f3a49f47a12cdbf4ecbfbf7,Kiran Narayanan
1fa66d994f2ccd465508b4b4ef91bf40,Rajeev Patil
6b77c809b34dd4ca00e3c73f2b07dad0,Sudesh Manjrekar
3392fdd664410bd96c8d6b1403f24c34,Andrés Feddersen
cd0b3faa6223a9763f4f534a1bee2683,Ramesh Sippy
2de508a4c38d087530dc294a6d5fa0bb,Basava Shankar Eeday
3875cec4d37a7f8ff164a0a5577a188f,Jenny Carchman
decf78c92139862492fb7114bc9894e6,Philippe Aractingi
3d9f682a86ba804aa8da409cd33bddf9,Deepika Narayan Bhardwaj
00eef6dc71c908c74a975487db63ed33,Anthony Wonke
e13c8313a57f8e9cc1b4948858b08f5e,Jacob Schwab
b71449d24e33d501c4d5b6c71d53d82e,"Kristina Goolsby, Ashley York"
4cb22631144d423e9ecd6c20fd34f7ce,Khalid Rahman
e7f7dfcbe19330f0a293e69f6b859f0d,"Sam ""Blitz"" Bazawule"
ff602240be5b567c93ba584ec2c8ef95,Tope Oshin
29399c9a1aefb11a09fad787a8288d93,Anurin Nwunembom
c1d7edf928a88bb41f87cd4a7db3449b,Naya Anindita
b649ddc4c9e86f48eb7b538d5d06ea85,Tathagata Banerjee
bcbd800d19b9f2a0614c4ab13e754cfe,Bejoy Nambiar
611623f55b1c6904f1b923da0308fad7,Navdeep Singh
e18cf5b8e6fe7e55814d1b62f6294a31,Robbie Grewal
b15751f88719b4188fe4762532398615,Prabhuraj
2428722b508e1df586bd605438bbaae2,Chakri Toleti
1bb9e243a9d66198ebddbbca71b4464c,Cassia Dian
638a3e2a9f5923ac1766db3e2c23c663,Prime Cruz
abdaa9e7ea9a86fac6c7d52dbf8d3d9a,Timothy Woodward Jr.
ecb35bf6a7ea1be17ef197c1fc7629de,Philippa Lowthorpe
692c9d1b448d7123eafb4cf1cb102ae4,"Muharrem Gülmez, Sırrı Süreyya Önder"
e0e9054c841278bc2fa98ba26b7ca940,"Eric Idle, Aubrey Powell"
15662ce0c4d75ef1246297f724e775fe,"Pantham Thongsang, Cheewatan Pusitsuksa"
5d1b42124ce73fb9c408175cd7c0e315,"Vikramaditya Motwane, Anurag Kashyap"
0cc122c8b9c808d60a7cb262d5b28b74,"Myles Kane, Josh Koury"
01ce394f4be486c44268a316bc3ce301,Todd Standing
0609cd4b84f25dec6bb0b99b726f1e20,Jonathan Ignatius Green
1a3904365aa49939d7537486c0717382,Carlos Pérez Osorio
2eceb9ce156028f6c7a68bd5d6f04ecb,"José Larraza, Marc Pons"
e5d284b6015067eaa11e06b809fe6f13,Ram
724eb591d599894a18400096562f9a6f,Martin Zandvliet
ec77dc9807707aa6bb941822878fea87,Nopparoj Chotmunkongsit
9880682080234387a20c67d1353cb659,Rami Hachache
9dfa4ba7cdc67a771b7217a04a53816b,Ulises Valencia
6eb95b71e008419129ddd20b1868256c,"Michael Simon, Matthew McNeil"
a3282f2f8bb9fc7f8cc091d4dfe4e837,Colin Dench
55df13d9a8f766e3a9b07e04a20434ee,Castille Landon
6ad6c479d71d359d22e90feb2789491b,Rodolphe Guenoden
ed281f11dd6bc4b0339cbce8195162cf,Nzingha Stewart
b30630e064ee13ae55e3e33df528e575,Mauro Scandolari
b1e0d6e51fa56e0edbd8886f303d1b80,Gary Andrews
c42dddf13211c3409b2a73c5191c7d72,Raymond McGrath
0b2d414ab384ac7ae7644bc2a6a45a5e,"Dan Forgione, Pete Jacobs, Matt Whitlock"
ca56e04c7c4a4f38f2fb8d9096e87443,"Stig Bergqvist, Paul Demeyer"
440c30d8556609e1adf99ee1f3ee48b9,Adam MacDonald
72bf2b3ef61c55d06e6cb8bdb9204a0f,Mamoru Hosoda
dd9cd615f80938861d1204f31c28e930,Deane Taylor
5a232c87f97b9a2eda788df3c05f32e4,Rob Minkoff
63121e11d8b7d42f907e21a2ddc86c8f,"Mike Rianda, Jeff Rowe"
3d914949668a5fff42abbaf4cbcbadd0,"Steve Hickner, Simon J. Smith"
f2350f60372bf6477aba50fa3422e2e8,Richard Correll
087b9ae1364515eb445fe0ff5f179eb0,Rachel Griffiths
89f9ccc2919c54713694ba6392cbd933,Shaun Paul Piccinino
d60d07cbb5089b10f2f5e1f073e5d4d9,Juan José Campanella
b818b0caa95725da740ae98bb159b118,Jacob Kornbluth
234c4922e9a67a6deb24042b5de1f351,Sam Raimi
5fba84eb6bdc6ce4bacd8c4f0fc995bc,Lee Hirsch
9eb880ab09f6e130c906291f1a7a3e1f,Gitanjali Rao
a98088d75d84f2e4196d1c55d87c5eaf,Ramón Salazar
1e285ebbec8ebee49d5393f2aa172bda,Justin Baldoni
c02890e5b2f4be50dfd3cdd650c531fb,Steve Antin
da28c6b648b22df56bceee63874cd314,Nelson McCormick
36c30de82077092b622805726fba2406,Lin Oeding
8f16c898e9bde71964315671f808cbd8,Quentin Tarantino
45674bbaff2d7e60f3e0847b9c1aa655,Paul Verhoeven
b0f321c3d21aadc27b1fdeaeea0206ff,Terry Jones
4050203c7eb23f358513129693eb2b79,Craig Brewer
8bae7a6a46ba93a19960cd2fd0e5ab09,Bryan Buckley
fa2d5eaef2cd3b9a9a29b9aef0ac82a2,Pablo Larraín
71cb4db3ac88186c699f86e729d63cb8,Susanne Bier
61c1e7d3051808d183c2a27a4236269f,Eli Roth
4cd5178bd24e8424f6f94fd4d0e10023,S.S. Rajamouli
919bd7a9ef7c091b904286d45540a21a,Daniel Mann
b2cd69b48b60d69cfaf061c6f03c0af7,Ali Ragab
e77f79c573580917af7e84f527bda7b8,Esteban Vidal
635a3cf722c98cc5fd665dfc196c2d84,Adze Ugah
4f30433bc4b4aa4c7bb349f20eadb59e,Ayaan Mukherji
68ebe0f76ca790a22563f38308f7f039,Sonia Lowman
6df65c89bf5baf826e97774fd2b4c700,Damani Baker
48cd10a93f9028be68b5a811935cb80e,"Randall Lobb, Robert McCallum"
1fa6846f8f0f9b26322e5c45bab73ae5,"Stefan Aust, Dirk Laabs"
1a7ed30ddea61a05bc62efdabd8a4cee,Myriam Fares
12905d149de81a9a03ffedcdef563ad2,Max Jabs
163a7256bb47dcc305df5a8fbd96650a,Sam Cullman
caf982bd5ccd59bdf7583fc2ea8b49f6,Kasper Collin
fe11375db32b0e366634eb4ed88b866e,Pierre Deschamps
a6076f1aef334248f0321f883f08750a,Nishil Sheth
1a6b165171bc42ef5da9dadb302406ce,Noor Imran Mithu
22a9173bc4162de8b4a856f2498fe5d2,Sudipto Roy
58d79846efd75be6220ca53c05fcf553,A. Raajdheep
499c2d9fbde2fc5088d945c1f597352b,Rajesh Touchriver
a82a4232df6feeff1b4513d0e8754d44,Abdulaziz Alshlahei
e7bc3e7110a95c95c2d9e64776761f5c,Paulo Oriol
90f71a62b03baaee03a6eb4588401318,Jayan Vannery
a5858d7d0ebffb043b1c1aab6673ba31,Jerry Seinfeld
26a82c07dc0baee4f796f10c33074947,Christopher Ray
3ea57ad183839cc5aed2818342d98d6e,Jonathan Taylor
11f1daa197723a63ea57e356e99e5468,David Charhon
2f76978ae5682ec2572748d88ccb4a24,Harald Zwart
6300e93465b1a1da17cd57db18afa601,Marcelo Galvão
897368aff026c86d86d3949d94079090,Thiagarajan Kumararaja
87b501c96cc410cc777deefb6184bb75,B.N. Shajeer Sha
2b60aada94117f0620cff97444192be3,Benny Fine
d85a9b23b5767c5f324527f0c5592d6a,"Kief Davidson, Pedro Kos"
7b425ac7f290c387b8d4a37dfff51e7b,Jon Manning
058cfa28fbe26d0c2fbe86edc7410bd2,"Rodrigo Guardiola, Gabriel Cruz Rivas"
be62efd39858f7acba38774905431030,"Pascal Blanchard, Sonia Dauger, David Dietz"
e94d564e6489ff31b598fdf18dbab821,Shaina Allen
b48bf12103ea8ce326918c5eabd5ee56,Cary Joji Fukunaga
789475e805e1b6c16ee606afe25d6301,Muzi Mthembu
eeeddb85a32a84fcd4db98d4fa52d7d4,Fernando Frías de la Parra
1e34341797c7bb857e6b35e06d720655,Julien Abraham
4169b720ffde5cdc458fa3a75cfc7278,Amara Cash
6bd83c890f3e9e579ea6fd993d0ae19f,So Yong Kim
3cccee5f4d2b1039b4b88c85108b762b,Hikari
a74c7801c27e60de0982903d205a6ada,Jesús Torres Torres
dd2a6cc47fee5d1cee39b61cfa7a1f87,"Femi Oyeniran, Nicky Slimting Walker"
88e547531bb8785f53728cc4f4b6eea1,Storm Saulter
9dfc2b1c165d3958e167eea77787f67e,Damien Leone
eec5934052b052ffbcd8eb80479e809c,Brody Chu
21cf2ab81d434d915217a75095ee61ee,Santiago Alvarado Ilarri
7063575049ef781e891008884cacfdac,Chris Blake
338f180c50369f17b4489e7cd41abbc2,"Dave Skinner, Freddie Waters"
d7f3727a7249446ab3da482159655f0c,"Jay Karas, Demetri Martin"
67a3a7fb43335aa10a370b6b4797c77c,Sam Wrench
2ac1f69e567cebb0192d5fc504fb4a43,Archie Hekagery
5ff2d7ccacf9a7042220c889cf165e56,Michael Buster
6e038c2b8fc36159975f2d471d4a218b,Rajesh Mapuskar
ff11a2dfa68ad6e41aba79c34ad23094,Jonathon Link
c499deb04f6771795880a754fd5c38c7,Sophia Nahli Allison
cd9ec7e5b8e3689b896784e6fbf1ba4d,Richard Mears
6bcfe7398e3cf39dbad9ccc9e1748d59,"Noel Dockstader, Quinn Kanaly"
9e404d1b767b59a3a4e8b3d6c2a1f8d0,Josiah Ng
457030cc3d2978171f135a55f7e73d82,Ron Davis
b8851f0c72fc1bf5827d57ff122c0742,Sharon Grimberg
76f5777484250955b41938618062a432,P.K. Baaburaaj
7455d9709947df4065f53a61fb65ad22,Eric Khoo
33a3f2933aab9c488c7c12b5ffe2fa32,Omung Kumar
713f2dfb60d8591753153f7312527d01,"Stanley Moore, Alex Woo"
3eef3243d27dce0b1b75569c4511cf7c,Conrad Helten
c96543631016fdc545d841525fec35d5,"Victor Dal Chele, Alfred Gimeno"
0fb33bfbd2e6034aad6c40b285bef02f,Larry Latham
6511a0e938c31b68a8ea6f850380c26f,Henry Hathaway
fd10e0d67d8a2aca1c251d5ee249a4b9,Zatella Beatty
d4e979dab9741bb3b5472968d305bc69,Joe Roth
60f5a01cb3eb18b7ca2d53c4dc9f0550,James Bobin
706779b5b343be4b62409730841c3106,Timothy Reckart
1143934451987fc200bd5e33fa4331b3,Ben Falcone
6b630fc1783fc89e5ef55a995e3db364,Gene Quintano
b2000019e04bbeaa111c67884768d4c0,Ryan Coogler
7e254ef07ea06be83b4a3736ee8506ec,"Ethan Coen, Joel Coen"
bbe1d85b97a4498a2d8823db3c054d65,Vondie Curtis-Hall
8caacd18384346642b4efb0fb8a1b014,John Maclean
898154058fb05ab2486cdfb94823b848,Joe Miale
efa9242c9827497ba963310087e65313,Orson Welles
92cc9c987ed9ae789c39ae44789ab93b,Bruce Robinson
f55516547282beb7501c6f9bf280bea6,Bernard Rose
5931b9e6700d5b15154232f2fe34bfbe,Kevin Reynolds
1d5c9f0d12a79d096a5c97b9b7ab10c9,Kristian Levring
fc458cb90af74db885d4e76067aa47b2,Darren Lynn Bousman
dc189e4da28108350d8f6b78ce6d78f6,Michael G. Kehoe
711fcf55ccf783bb65858e73dad27b90,Saravana Rajan
544c5b68d7a76c0d0a31b95e8d05e686,Thiru
422f691b752e9add99834803e504f1b2,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla"
5048b830ac44e8921074e99ea6c7494c,Kaashvie Nair
3a4df75f58889b3781030f8feff41ec4,Amro Salah
27170af2b31cf058293626b67ab252c0,Umesh Shukla
722434b83bad2d65592687611558c8bc,Vikas Bahl
b278ee3a93f5548df1be7184e8eadc35,Harvey Lowry
dc9bccde52aa3e5cfde749c7afcf686a,Olivier Megaton
de600272b967ee26dc058d71e84dce8b,Alejandro Hartmann
2625724d789453505f45b0f8fed53f29,Matt D'Avella
8dfc1fa40f49ec79f35916e4bccad3d6,Daniel Raim
6e706a2a40e1e0f1ed6021a03fcfaebe,"Paul Berczeller, Mark Radice"
8309e8d121f817ed20178cc6afbf814e,"Mona Achache, Patricia Tourancheau"
c08c7a847bcb764b1a62a634f67941f3,Pierfrancesco Diliberto
b048a77894cf4ca91b7990e876914680,Shadab Khan
42be9b9ab1a5e5766e450343b5d7cd8b,Nagesh Kukunoor
3dba313ba54069aedf52987e10b70d7f,Riri Riza
bd6b67423c4d09f7e4cd4faf6c012c0b,Venugopan
a4c9e042b3547cc2fbf73318111f6ca8,Digo Ricio
df21053dd46864dccf3c86a46ba1c517,Chris Sivertson
d1d7801e1ed1088fd06c7dec55cccbe5,Savage Steve Holland
801a70c045cb7cc00201e43b9f03f124,Pa. Ranjith
a4e2679e600971e4593ae04466756489,John Woo
f9cebd2d09ea9bee4ce3d4ec793f713b,Jimmy Henderson
8dae1797c102aff1c63a9a3cbe2b3a5c,Natasha Lyonne
dcacce749551ab155b193bd4edb9280f,Eric Idle
22e7721f82179e88135e03f4cf7a2af0,"Pablo Stoll, Juan Pablo Rebella"
2d6bf9421679e100f7ae49bfa32122a5,Asim Abbasi
fe4011504803c784fa2fcbbd28c7e590,Joe Swanberg
413a486ba9068a7bb8f1454134324314,Rodrigo Van Der Put
cf325611f710609519ca0b53e2fc5acd,Ángeles Reiné
1493b65743f08fb2fa99a949b2a144e4,Younuts!
85b039599e37982637a1e520ad2b0ce4,Gabriela Tagliavini
c4b4b58dd7b78a1f0c2770e170dde1e5,"Bigflo & Oli, Jérémie Levypon"
50b522c87487743fcb5d97f05f849873,Atanu Mukherjee
308af854d27daf88a9236b26a1061c77,Kasra Farahani
56393fe0754bfe9460bded7819fb7ee4,Burhan Qurbani
190497691bb05208c3d88bf99b2f4a63,Tarek Abdel Moaty
d58e42adcaf131e6e1fe30e1428fe5cf,Nuel Naval
51ec970ffc379059217132c4b644641e,Selvamani Selvaraj
36130f35fb6ae980b9def7a1f91ddc53,Nattawut Poonpiriya
341c4dac85f17e879c4be27d797db4ff,Deepa Mehta
21c4acc6e03814ca984cb32637909bc0,Simon Baker
28ec581929f4d942921950a212293830,Steve Barker
8e4b7a68a4c3a411f0c01a85a2ff6068,Sarah Adina Smith
fb8a69f1717e6e043c51777ce7ebfd8d,Chris Rock
8a5c793e7d0bb75bc127a6a4514b4d28,Y. Joon Chung
e8fda4b6057fbc94dbac3e4850dc27f3,"Madeleine Parry, Jon Olb"
fbd7ac1bfcda931233daf2053f9efab4,Trish Sie
ab58e8b18b4c859bb3f6b33cb0af7fc0,"Ali Bin Matar, Ibrahim Bin Mohamed"
06c9bef3290e5a253195ec97c93a5a47,Hanno Olderdissen
dc2f58057debcfc7623ef5573ee3a116,Basu Chatterjee
a38a37198c19d9d66f3b5cfb6fe7d109,Sue Kim
bdc20da1dd478bb3bb85e2b1ceed8c9a,Ari Levinson
b1d7b5441fc262f0ad262d5abc76f7ca,"Fluvio Iannuci, Roly Santos"
264ac9cc96df6e23f497392c3db1a012,Noé González
85532ccd18379ebcf1c5976fb55e277b,Kathryn Fasegha
c7562f6f21cac843078d293f9b5133c3,"Andrew Tan, Stephen Murray"
54a52b8d0e1781c46503d0a806808e80,Ui-seok Jo
1bac117ecd6231dbb2d992b6c987e1aa,Camilla Nielsson
267db2631895bb5f55cfb1d8205788cb,John G. Avildsen
0802ef1ce4e238e2041eb8cc339cd8ae,Dean DeBlois
7c293c596ca1d2718dfd6808a0fc24ed,Shawn Levy
8168b78aced4b03e4b4f3739b1cebda0,Rachel Lears
1acde006a9832d99000ab8dda4a23bdc,Jeannot Szwarc
05b632301ad26a4bf4ede96cdc4a2efb,Renny Harlin
382adb09bca029d444071e1420f7a8e5,Robert Kouba
bd4019aa4662ffd93033d22f75ffb5c0,Peter Jackson
72da736c157b61b696f44c643c0848a6,Woody Allen
2ac20b10bab20af4c5e70ac0650b75e6,Robin Swicord
8b3999c6991aecce81e4b4af5165a087,Vlad Yudin
e0be619fb8cc17ed74c59000429b0fcf,David LaChapelle
8fbb493f1cf89a8d04d1648439286183,Bruce Beresford
85f2ecccfe044d9d4098f90047274e85,Jason Zada
5a64bb4c5a9e57d80b2cb927ac609762,Ti West
df7b46ce7eb4e0ae782c035326c0233b,Antoine Fuqua
97192b54fbbbedd1be8da136144baf89,J.C. Chandor
cc9794cba83cb857c2b354a00f798e49,Shawn Crahan
ed0ff14e4bdd6358421edef336ace2f5,Joel Gallen
b39cdd78c540a32131d2604c0fa6d4b4,Neil LaBute
fb9712c3f09e5fe4895ad45dc27c138d,Kim Nguyen
0518faef283449b45506cc1a12aa6eb2,Joe Berlinger
793049b3565b9ee241ea91d3077a794a,Alejandro G. Iñárritu
68d3ef666eb5f67c73671ea914d0b720,Alexandros Avranas
284df9d665f67ac5968f640e1a10a234,John Suits
42cd21c04686d3d133b80962b67cd70a,James Foley
3698aaf58cc8e4c9d8363bfafa44d5a6,Hallvard Bræin
51788eef94819c6a1ee2d72a2fd422a4,Siddique
903d97255d1596e66e4b025b75fd5bfb,Joseph Mbah
092956dd79b601df2f62f33393a4ee1a,"Kevin Ko, Peter Tsi"
0c853ddd4f932b0611ca31e13a6df819,Ian Barber
e70c50c6c3dda1415bb813383a8d530f,Youssef Chahine
b04d01ed39d32e897cc93ea923f2519c,Chris Stokes
30c6550d7fc49001bea858d1e336e701,"Hassan Hegazy, Shady Ali"
1067f632b089d86a9b112fdf00ce383e,Chandra Liow
057ef9a236d939c511ca9a2bbbf13416,Amit Roy
d7992ef99f6640739408e4742c02a8de,Jeremy Kenyon Lockyer Corbell
a85a94222e15ed71716d515b3e646b67,Valli Bindana
5accca39494e1ca2b643d198c9a9a821,Hidetaka Inazuka
ad069668b9c431903c00d9af1d9e36d2,"Heber Cannon, Mariah Moore, Marston Sawyers"
d6909691c53fa3b03133f395a8399ca6,Kurt Voelker
70574daa1407cd1f875e3da235f14c9c,Rima Das
4a70d09494936cf6200b5e45fe1bb772,Biswajeet Bora
b6d3be204c25d54d5e46fb5157b66311,Ishaya Bako
2263e384713bb02bb4912df190fd1774,Abhishek Kapoor
5e74c1781f0c322f6bc6941f68be5f75,Leif Tilden
e40b31eaffba6e2829e4f0beed4dcb52,Pali Yahya
9e74fbcdab0a5b061bb93f95a4f3337c,Cédric Jimenez
57f474b0df3f1774c688177ee0a92352,Attila Till
522ce1085ed15ffb22f2b006d2e3db53,Tan Bing
775e7af1fd0e85825ed8d64a0a50b978,Chia Tang
bf15bc443a5ecdb7a305c1f45b762aca,Jean-Patrick Benes
d581019372fb529d7474c9ff56091a95,Phil Burgers
62f8690a9f93531285faf343aa012768,Prateek Vats
